Radiant_Temp,Humidity,Air_Velocity,Optimal_Air_Temp,Min_Abs_PMV
13.0,20,0.4,33.5,0.054681255501329365
13.0,20,0.5,33.0,0.039022769825875846
13.0,20,0.6000000000000001,32.5,0.005700915173182134
13.0,20,0.7000000000000001,32.5,0.0588173491485231
13.0,20,0.8,32.0,0.019970322736850066
13.0,20,0.9,32.0,0.025803210896001322
13.0,20,1.0,32.0,0.05554125346450259
13.0,20,1.1,15.0,5.7785270583730455
13.0,20,1.2000000000000002,17.0,60.61308445358208
13.0,20,1.3,,inf
13.0,20,1.4000000000000001,,inf
13.0,20,1.5,,inf
13.0,20,1.6,,inf
13.0,25,0.0,35.0,0.22595718404745962
13.0,25,0.1,35.0,0.22595283510888559
13.0,25,0.2,34.5,0.008900869929044729
13.0,25,0.30000000000000004,33.5,0.004024021538775153
13.0,25,0.4,33.0,0.013267654212020254
13.0,25,0.5,32.5,0.010815759060995534
13.0,25,0.6000000000000001,32.0,0.06277333881775153
13.0,25,0.7000000000000001,32.0,0.0026641172418392306
13.0,25,0.8,32.0,0.04935016401628905
13.0,25,0.9,31.5,0.04526684014966458
13.0,25,1.0,31.5,0.016757214853777663
13.0,25,1.1,15.0,5.753664591713378
13.0,25,1.2000000000000002,17.0,60.64133487175272
13.0,25,1.3,,inf
13.0,25,1.4000000000000001,,inf
13.0,25,1.5,,inf
13.0,25,1.6,,inf
13.0,30,0.0,35.0,0.14398342711798076
13.0,30,0.1,35.0,0.14397907817940672
13.0,30,0.2,34.0,0.011273656523968119
13.0,30,0.30000000000000004,33.0,0.039240589905741426
13.0,30,0.4,32.5,0.03206483386846466
13.0,30,0.5,32.5,0.06048753544110603
13.0,30,0.6000000000000001,32.0,0.00654714793538653
13.0,30,0.7000000000000001,32.0,0.06665636951129883
13.0,30,0.8,31.5,0.020160754518169368
13.0,30,0.9,31.5,0.022118906298246956
13.0,30,1.0,31.5,0.05062853159413387
13.0,30,1.1,15.0,5.728802125053712
13.0,30,1.2000000000000002,17.0,60.66958528992335
13.0,30,1.3,,inf
13.0,30,1.4000000000000001,,inf
13.0,30,1.5,,inf
13.0,30,1.6,,inf
13.0,35,0.0,35.0,0.06200967018850134
13.0,35,0.1,35.0,0.06200532124992731
13.0,35,0.2,33.5,0.03549518054280071
13.0,35,0.30000000000000004,33.0,0.034094575377154365
13.0,35,0.4,32.5,0.039238460633636375
13.0,35,0.5,32.0,0.004837364081024954
13.0,35,0.6000000000000001,31.5,0.05620016237366597
13.0,35,0.7000000000000001,31.5,0.0006622057133234524
13.0,35,0.8,31.5,0.047224991929742166
13.0,35,0.9,31.0,0.05431889618615728
13.0,35,1.0,31.0,0.027456991536008363
13.0,35,1.1,15.0,5.703939658394049
13.0,35,1.2000000000000002,17.0,60.69783570809398
13.0,35,1.3,,inf
13.0,35,1.4000000000000001,,inf
13.0,35,1.5,,inf
13.0,35,1.6,,inf
13.0,40,0.0,35.0,0.019964086740977532
13.0,40,0.1,35.0,0.019968435679551567
13.0,40,0.2,33.5,0.03992193022090912
13.0,40,0.30000000000000004,32.5,0.00701690681419531
13.0,40,0.4,32.0,0.011852583718776302
13.0,40,0.5,31.5,0.05445336723796465
13.0,40,0.6000000000000001,31.5,0.011185584074246092
13.0,40,0.7000000000000001,31.5,0.06672354073458861
13.0,40,0.8,31.0,0.027604935930054482
13.0,40,0.9,31.0,0.011179197719665322
13.0,40,1.0,31.0,0.03804110236981424
13.0,40,1.1,15.0,5.6790771917343825
13.0,40,1.2000000000000002,17.0,60.72608612626461
13.0,40,1.3,,inf
13.0,40,1.4000000000000001,,inf
13.0,40,1.5,,inf
13.0,40,1.6,,inf
13.0,45,0.0,34.5,0.0014322837812046237
13.0,45,0.1,34.5,0.006189035836034468
13.0,45,0.2,33.0,0.009719535252997201
13.0,45,0.30000000000000004,32.0,0.05180025224110841
13.0,45,0.4,32.0,0.057467903034362285
13.0,45,0.5,31.5,0.012932379209946354
13.0,45,0.6000000000000001,31.0,0.05700508014855415
13.0,45,0.7000000000000001,31.0,0.006040947125124777
13.0,45,0.8,31.0,0.03789315797576865
13.0,45,0.9,30.5,0.07036966945008942
13.0,45,1.0,30.5,0.045574890092417414
13.0,45,1.1,15.0,5.654214725074717
13.0,45,1.2000000000000002,17.0,60.75433654443524
13.0,45,1.3,,inf
13.0,45,1.4000000000000001,,inf
13.0,45,1.5,,inf
13.0,45,1.6,,inf
13.0,50,0.0,34.0,0.02035338387537135
13.0,50,0.1,34.0,0.00506823795634622
13.0,50,0.2,32.5,0.024187667851785163
13.0,50,0.30000000000000004,32.0,0.0175202345120307
13.0,50,0.4,31.5,0.0008536574448431296
13.0,50,0.5,31.0,0.051751191468103315
13.0,50,0.6000000000000001,31.0,0.008493013757268457
13.0,50,0.7000000000000001,31.0,0.05945714678069783
13.0,50,0.8,30.5,0.04220591858534864
13.0,50,0.9,30.5,0.006713104268336361
13.0,50,1.0,30.5,0.018081675089335645
13.0,50,1.1,15.0,5.629352258415052
13.0,50,1.2000000000000002,17.0,60.782586962605876
13.0,50,1.3,,inf
13.0,50,1.4000000000000001,,inf
13.0,50,1.5,,inf
13.0,50,1.6,,inf
13.0,55,0.0,33.5,0.045322312349670116
13.0,55,0.1,33.5,0.020151285893702988
13.0,55,0.2,32.5,0.0471156266503164
13.0,55,0.30000000000000004,31.5,0.032732495037505506
13.0,55,0.4,31.0,0.0591675601106923
13.0,55,0.5,31.0,0.013746902437719815
13.0,55,0.6000000000000001,30.5,0.06491615714585405
13.0,55,0.7000000000000001,30.5,0.018528392623684053
13.0,55,0.8,30.5,0.021450646596405467
13.0,55,0.9,30.5,0.056943460913417746
13.0,55,1.0,30.0,0.07081713651399746
13.0,55,1.1,15.0,5.604489791755386
13.0,55,1.2000000000000002,17.0,60.81083738077651
13.0,55,1.3,,inf
13.0,55,1.4000000000000001,,inf
13.0,55,1.5,,inf
13.0,55,1.6,,inf
13.0,60,0.0,33.5,0.030094798414040242
13.0,60,0.1,33.0,0.038916208533003996
13.0,60,0.2,32.0,0.0076598895540090335
13.0,60,0.30000000000000004,31.5,0.034653251410406025
13.0,60,0.4,31.0,0.006330533795130308
13.0,60,0.5,30.5,0.05610564761721638
13.0,60,0.6000000000000001,30.5,0.0012595919641004666
13.0,60,0.7000000000000001,30.5,0.04512817255806953
13.0,60,0.8,30.0,0.06352746118378248
13.0,60,0.9,30.0,0.031892470345315865
13.0,60,1.0,30.0,0.008956924619367687
13.0,60,1.1,15.0,5.5796273250957205
13.0,60,1.2000000000000002,17.0,60.83908779894714
13.0,60,1.3,,inf
13.0,60,1.4000000000000001,,inf
13.0,60,1.5,,inf
13.0,60,1.6,,inf
13.0,65,0.0,33.0,0.00011176909911759401
13.0,65,0.1,33.0,0.0344189567498918
13.0,65,0.2,31.5,0.0351782780744571
13.0,65,0.30000000000000004,31.0,0.02084127450815223
13.0,65,0.4,30.5,0.058809492895305786
13.0,65,0.5,30.5,0.007550917564537206
13.0,65,0.6000000000000001,30.5,0.06239697321765311
13.0,65,0.7000000000000001,30.0,0.03786010472372657
13.0,65,0.8,30.0,0.0016672492891537593
13.0,65,0.9,30.0,0.029967741549312858
13.0,65,1.0,30.0,0.052903287275261036
13.0,65,1.1,15.0,5.554764858436055
13.0,65,1.2000000000000002,17.0,60.86733821711777
13.0,65,1.3,,inf
13.0,65,1.4000000000000001,,inf
13.0,65,1.5,,inf
13.0,65,1.6,,inf
13.0,70,0.0,32.5,0.032567188633586014
13.0,70,0.1,32.5,0.010080224139636124
13.0,70,0.2,31.5,0.03220746837345496
13.0,70,0.30000000000000004,31.0,0.044656819397670904
13.0,70,0.4,30.5,0.004847072286448324
13.0,70,0.5,30.0,0.06725328105336902
13.0,70,0.6000000000000001,30.0,0.017808756478982547
13.0,70,0.7000000000000001,30.0,0.024000107170903204
13.0,70,0.8,30.0,0.06019296260547602
13.0,70,0.9,29.5,0.06331641546291611
13.0,70,1.0,29.5,0.0427918289991078
13.0,70,1.1,15.0,5.529902391776389
13.0,70,1.2000000000000002,17.0,60.895588635288405
13.0,70,1.3,,inf
13.0,70,1.4000000000000001,,inf
13.0,70,1.5,,inf
13.0,70,1.6,,inf
13.0,75,0.0,32.5,0.03873610586851502
13.0,75,0.1,32.0,0.01761605586532582
13.0,75,0.2,31.0,0.015770309214746196
13.0,75,0.30000000000000004,30.5,0.015858536690995934
13.0,75,0.4,30.0,0.06519537461903899
13.0,75,0.5,30.0,0.005393069158739234
13.0,75,0.6000000000000001,30.0,0.04405145541564723
13.0,75,0.7000000000000001,29.5,0.06377900402524693
13.0,75,0.8,29.5,0.03155383080329569
13.0,75,0.9,29.5,0.0032083144063286546
13.0,75,1.0,29.5,0.017316272057479654
13.0,75,1.1,15.0,5.505039925116725
13.0,75,1.2000000000000002,17.0,60.92383905345904
13.0,75,1.3,,inf
13.0,75,1.4000000000000001,,inf
13.0,75,1.5,,inf
13.0,75,1.6,,inf
13.0,80,0.0,32.0,0.0015661665395875414
13.0,80,0.1,31.5,0.0485378846161682
13.0,80,0.2,31.0,0.049727784691076936
13.0,80,0.30000000000000004,30.5,0.04779802849075765
13.0,80,0.4,30.0,0.003335162724409733
13.0,80,0.5,30.0,0.056467142735890014
13.0,80,0.6000000000000001,29.5,0.04089834464605265
13.0,80,0.7000000000000001,29.5,0.003670902968659467
13.0,80,0.8,29.5,0.028554270253291762
13.0,80,0.9,29.5,0.0568997866502588
13.0,80,1.0,29.5,0.07742437311406711
13.0,80,1.1,15.0,5.480177458457058
13.0,80,1.2000000000000002,17.0,60.95208947162968
13.0,80,1.3,,inf
13.0,80,1.4000000000000001,,inf
13.0,80,1.5,,inf
13.0,80,1.6,,inf
13.0,85,0.0,31.5,0.03792535160735471
13.0,85,0.1,31.5,0.018847861831742804
13.0,85,0.2,30.5,0.0031705647132622508
13.0,85,0.30000000000000004,30.0,0.017523674421616335
13.0,85,0.4,30.0,0.05852504917022004
13.0,85,0.5,29.5,0.024829876313836374
13.0,85,0.6000000000000001,29.5,0.019209756410534802
13.0,85,0.7000000000000001,29.5,0.05643719808792799
13.0,85,0.8,29.0,0.067779614480314
13.0,85,0.9,29.0,0.04311254820016305
13.0,85,1.0,29.0,0.024750708065701826
13.0,85,1.1,15.0,5.455314991797393
13.0,85,1.2000000000000002,17.0,60.980339889800305
13.0,85,1.3,,inf
13.0,85,1.4000000000000001,,inf
13.0,85,1.5,,inf
13.0,85,1.6,,inf
13.0,90,0.0,31.5,0.029460394840557343
13.0,90,0.1,31.0,0.017059579753561465
13.0,90,0.2,30.0,0.05898054631936958
13.0,90,0.30000000000000004,30.0,0.044336537473012916
13.0,90,0.4,29.5,0.017961916904454565
13.0,90,0.5,29.5,0.03527822474275108
13.0,90,0.6000000000000001,29.0,0.07027941186562098
13.0,90,0.7000000000000001,29.0,0.037635903082488854
13.0,90,0.8,29.0,0.009380299577555564
13.0,90,0.9,29.0,0.01528676670259538
13.0,90,1.0,29.0,0.03364860683705661
13.0,90,1.1,15.0,5.430452525137728
13.0,90,1.2000000000000002,17.0,61.00859030797094
13.0,90,1.3,,inf
13.0,90,1.4000000000000001,,inf
13.0,90,1.5,,inf
13.0,90,1.6,,inf
13.5,10,0.0,35.0,0.41161864835816675
13.5,10,0.1,35.0,0.41155780946320325
13.5,10,0.2,35.0,0.0813014178039307
13.5,10,0.30000000000000004,34.5,0.027999604090880134
13.5,10,0.4,33.5,0.045744891957001856
13.5,10,0.5,33.5,0.05739862199612695
13.5,10,0.6000000000000001,33.0,0.02006730174427987
13.5,10,0.7000000000000001,32.5,0.03958153315955233
13.5,10,0.8,32.5,0.015055480752375491
13.5,10,0.9,32.5,0.06280058924450335
13.5,10,1.0,32.0,0.04342435784947153
13.5,10,1.1,15.0,5.847421651396482
13.5,10,1.2000000000000002,19.5,4.730718685471301
13.5,10,1.3,,inf
13.5,10,1.4000000000000001,,inf
13.5,10,1.5,,inf
13.5,10,1.6,,inf
13.5,15,0.0,35.0,0.3296448914286879
13.5,15,0.1,35.0,0.32958405253372436
13.5,15,0.2,35.0,0.0006723391255481793
13.5,15,0.30000000000000004,34.0,0.0031645426249261857
13.5,15,0.4,33.5,0.029672218806707968
13.5,15,0.5,33.0,0.013640869027885956
13.5,15,0.6000000000000001,32.5,0.031066879521992673
13.5,15,0.7000000000000001,32.5,0.03172176134254923
13.5,15,0.8,32.0,0.04655380168821329
13.5,15,0.9,32.0,0.0020939772066902443
13.5,15,1.0,32.0,0.025896128903667583
13.5,15,1.1,15.0,5.822559184736817
13.5,15,1.2000000000000002,19.5,4.69766952687093
13.5,15,1.3,,inf
13.5,15,1.4000000000000001,,inf
13.5,15,1.5,,inf
13.5,15,1.6,,inf
13.5,20,0.0,35.0,0.24767113449920902
13.5,20,0.1,35.0,0.2476102956042455
13.5,20,0.2,34.5,0.013035990120914723
13.5,20,0.30000000000000004,33.5,0.025881959434993964
13.5,20,0.4,33.0,0.009632478841353343
13.5,20,0.5,32.5,0.034139928211487
13.5,20,0.6000000000000001,32.5,0.04023641498010889
13.5,20,0.7000000000000001,32.0,0.027751808964021695
13.5,20,0.8,32.0,0.022766685064925293
13.5,20,0.9,32.0,0.06722650954644835
13.5,20,1.0,31.5,0.04436520810494389
13.5,20,1.1,15.0,5.797696718077151
13.5,20,1.2000000000000002,19.5,4.66462036827056
13.5,20,1.3,,inf
13.5,20,1.4000000000000001,,inf
13.5,20,1.5,,inf
13.5,20,1.6,,inf
13.5,25,0.0,35.0,0.1656973775697296
13.5,25,0.1,35.0,0.1656365386747661
13.5,25,0.2,34.0,0.030996698100532172
13.5,25,0.30000000000000004,33.5,0.049535151328715867
13.5,25,0.4,32.5,0.05290613599534502
13.5,25,0.5,32.5,0.037163366290614556
13.5,25,0.6000000000000001,32.0,0.016811018225197174
13.5,25,0.7000000000000001,32.0,0.04156867778911742
13.5,25,0.8,31.5,0.04478897539625579
13.5,25,0.9,31.5,0.0038273583023931195
13.5,25,1.0,31.5,0.023020538342967644
13.5,25,1.1,15.0,5.772834251417485
13.5,25,1.2000000000000002,19.5,4.631571209670189
13.5,25,1.3,,inf
13.5,25,1.4000000000000001,,inf
13.5,25,1.5,,inf
13.5,25,1.6,,inf
13.5,30,0.0,35.0,0.08372362064025073
13.5,30,0.1,35.0,0.08366278174528723
13.5,30,0.2,34.0,0.046553460765441854
13.5,30,0.30000000000000004,33.0,0.014346467905428196
13.5,30,0.4,32.5,0.01839715850675654
13.5,30,0.5,32.0,0.01647813075825143
13.5,30,0.6000000000000001,32.0,0.05250946852794089
13.5,30,0.7000000000000001,31.5,0.023791081143892914
13.5,30,0.8,31.5,0.022596771051655744
13.5,30,0.9,31.5,0.06355838814551841
13.5,30,1.0,31.0,0.05308451922177562
13.5,30,1.1,15.0,5.74797178475782
13.5,30,1.2000000000000002,19.5,4.598522051069819
13.5,30,1.3,,inf
13.5,30,1.4000000000000001,,inf
13.5,30,1.5,,inf
13.5,30,1.6,,inf
13.5,35,0.0,35.0,0.0017498637107713245
13.5,35,0.1,35.0,0.0016890248158078194
13.5,35,0.2,33.5,0.022360569841842346
13.5,35,0.30000000000000004,32.5,0.024705250632144283
13.5,35,0.4,32.0,0.030684115919118023
13.5,35,0.5,32.0,0.05284235599488769
13.5,35,0.6000000000000001,31.5,0.010212856616755502
13.5,35,0.7000000000000001,31.5,0.04359466530401862
13.5,35,0.8,31.0,0.05032232561959796
13.5,35,0.9,31.0,0.012660899892577123
13.5,35,1.0,31.0,0.012413574684048032
13.5,35,1.1,15.0,5.723109318098154
13.5,35,1.2000000000000002,19.5,4.565472892469448
13.5,35,1.3,,inf
13.5,35,1.4000000000000001,,inf
13.5,35,1.5,,inf
13.5,35,1.6,,inf
13.5,40,0.0,34.5,0.01770389272324085
13.5,40,0.1,34.5,0.008971342781423074
13.5,40,0.2,33.0,0.005731236914657433
13.5,40,0.30000000000000004,32.5,0.04659804386995675
13.5,40,0.4,32.0,0.038636370834020564
13.5,40,0.5,31.5,0.006422503331218356
13.5,40,0.6000000000000001,31.5,0.05717288983115656
13.5,40,0.7000000000000001,31.0,0.027258104044930065
13.5,40,0.8,31.0,0.015175768286224646
13.5,40,0.9,31.0,0.05283719401324548
13.5,40,1.0,30.5,0.06927701291397027
13.5,40,1.1,15.0,5.698246851438489
13.5,40,1.2000000000000002,19.5,4.532423733869078
13.5,40,1.3,,inf
13.5,40,1.4000000000000001,,inf
13.5,40,1.5,,inf
13.5,40,1.6,,inf
13.5,45,0.0,34.0,0.0370788915919293
13.5,45,0.1,34.0,0.018015326482074517
13.5,45,0.2,32.5,0.03757791693107753
13.5,45,0.30000000000000004,32.0,0.0018425991419454679
13.5,45,0.4,31.5,0.016016170198921178
13.5,45,0.5,31.5,0.06096324311669265
13.5,45,0.6000000000000001,31.0,0.010992794147536135
13.5,45,0.7000000000000001,31.0,0.03823998986089307
13.5,45,0.8,30.5,0.06305859283002874
13.5,45,0.9,30.5,0.029073434914472205
13.5,45,1.0,30.5,0.005620447732216166
13.5,45,1.1,15.0,5.6733843847788235
13.5,45,1.2000000000000002,19.5,4.499374575268707
13.5,45,1.3,,inf
13.5,45,1.4000000000000001,,inf
13.5,45,1.5,,inf
13.5,45,1.6,,inf
13.5,50,0.0,34.0,0.04047126727404526
13.5,50,0.1,33.5,0.030937221508345603
13.5,50,0.2,32.5,0.033725377571024034
13.5,50,0.30000000000000004,31.5,0.0464474816794243
13.5,50,0.4,31.5,0.051369576248990356
13.5,50,0.5,31.0,0.0036944503932348233
13.5,50,0.6000000000000001,31.0,0.05450529975828647
13.5,50,0.7000000000000001,30.5,0.03787996402642648
13.5,50,0.8,30.5,0.0005979723517243149
13.5,50,0.9,30.5,0.034583130267280854
13.5,50,1.0,30.5,0.05803611744953689
13.5,50,1.1,15.0,5.648521918119157
13.5,50,1.2000000000000002,19.5,4.466325416668337
13.5,50,1.3,,inf
13.5,50,1.4000000000000001,,inf
13.5,50,1.5,,inf
13.5,50,1.6,,inf
13.5,55,0.0,33.5,0.015809315195814185
13.5,55,0.1,33.5,0.044479889255364224
13.5,55,0.2,32.0,0.0037188899498094737
13.5,55,0.30000000000000004,31.5,0.020938264768487758
13.5,55,0.4,31.0,0.008624674944066796
13.5,55,0.5,31.0,0.061803643512588304
13.5,55,0.6000000000000001,30.5,0.018878895494697526
13.5,55,0.7000000000000001,30.5,0.02577660115532763
13.5,55,0.8,30.5,0.06425453753347843
13.5,55,0.9,30.0,0.05205356987567033
13.5,55,1.0,30.0,0.03078699476511189
13.5,55,1.1,15.0,5.623659451459494
13.5,55,1.2000000000000002,19.5,4.433276258067965
13.5,55,1.3,,inf
13.5,55,1.4000000000000001,,inf
13.5,55,1.5,,inf
13.5,55,1.6,,inf
13.5,60,0.0,33.0,0.011768015829396385
13.5,60,0.1,33.0,0.025743081169161276
13.5,60,0.2,31.5,0.044593645985314095
13.5,60,0.30000000000000004,31.0,0.03264069256128458
13.5,60,0.4,31.0,0.05687341896175581
13.5,60,0.5,30.5,0.008023024444997778
13.5,60,0.6000000000000001,30.5,0.04477766968705606
13.5,60,0.7000000000000001,30.0,0.05539127446015047
13.5,60,0.8,30.0,0.02069740026345825
13.5,60,0.9,30.0,0.009806642018959448
13.5,60,1.0,30.0,0.03107321712951789
13.5,60,1.1,15.0,5.598796984799828
13.5,60,1.2000000000000002,19.5,4.400227099467594
13.5,60,1.3,,inf
13.5,60,1.4000000000000001,,inf
13.5,60,1.5,,inf
13.5,60,1.6,,inf
13.5,65,0.0,32.5,0.04207234004228917
13.5,65,0.1,32.5,0.0034639865303068606
13.5,65,0.2,31.5,0.02279210046259744
13.5,65,0.30000000000000004,31.0,0.032857401344538024
13.5,65,0.4,30.5,0.008239639221980212
13.5,65,0.5,30.5,0.055633540736755804
13.5,65,0.6000000000000001,30.0,0.03360673536571343
13.5,65,0.7000000000000001,30.0,0.006468937434478257
13.5,65,0.8,30.0,0.04116281163117048
13.5,65,0.9,30.0,0.07166685391358817
13.5,65,1.0,29.5,0.06280145839342506
13.5,65,1.1,15.0,5.5739345181401605
13.5,65,1.2000000000000002,19.5,4.367177940867224
13.5,65,1.3,,inf
13.5,65,1.4000000000000001,,inf
13.5,65,1.5,,inf
13.5,65,1.6,,inf
13.5,70,0.0,32.5,0.02923095445981239
13.5,70,0.1,32.0,0.02222138413275794
13.5,70,0.2,31.0,0.023269343891820143
13.5,70,0.30000000000000004,30.5,0.025788502448765818
13.5,70,0.4,30.5,0.0554169259597739
13.5,70,0.5,30.0,0.019144771091818693
13.5,70,0.6000000000000001,30.0,0.028253476528916348
13.5,70,0.7000000000000001,30.0,0.06832914932910804
13.5,70,0.8,29.5,0.048808732190032234
13.5,70,0.9,29.5,0.02197194282514481
13.5,70,1.0,29.5,0.002693357336837608
13.5,70,1.1,15.0,5.549072051480497
13.5,70,1.2000000000000002,19.5,4.334128782266854
13.5,70,1.3,,inf
13.5,70,1.4000000000000001,,inf
13.5,70,1.5,,inf
13.5,70,1.6,,inf
13.5,75,0.0,32.0,0.005591706761910494
13.5,75,0.1,32.0,0.04709910262038012
13.5,75,0.2,31.0,0.04222875001400299
13.5,75,0.30000000000000004,30.5,0.03786806273298777
13.5,75,0.4,30.0,0.014598550266037002
13.5,75,0.5,30.0,0.04271544080281108
13.5,75,0.6000000000000001,29.5,0.054919245356181444
13.5,75,0.7000000000000001,29.5,0.019425921213604362
13.5,75,0.8,29.5,0.01129936886655522
13.5,75,0.9,29.5,0.038136158231442646
13.5,75,1.0,29.5,0.05741474371974985
13.5,75,1.1,15.0,5.524209584820831
13.5,75,1.2000000000000002,19.5,4.3010796236664826
13.5,75,1.3,,inf
13.5,75,1.4000000000000001,,inf
13.5,75,1.5,,inf
13.5,75,1.6,,inf
13.5,80,0.0,31.5,0.04275374623863207
13.5,80,0.1,31.5,0.016205438112449153
13.5,80,0.2,30.5,0.008799380627772595
13.5,80,0.30000000000000004,30.0,0.025629355894214088
13.5,80,0.4,30.0,0.04726166162859225
13.5,80,0.5,29.5,0.03680357615631117
13.5,80,0.6000000000000001,29.5,0.005188855700406014
13.5,80,0.7000000000000001,29.5,0.04068217984298309
13.5,80,0.8,29.5,0.07140746992314267
13.5,80,0.9,29.0,0.059771216664731674
13.5,80,1.0,29.0,0.04298978459515156
13.5,80,1.1,15.0,5.4993471181611655
13.5,80,1.2000000000000002,19.5,4.268030465066112
13.5,80,1.3,,inf
13.5,80,1.4000000000000001,,inf
13.5,80,1.5,,inf
13.5,80,1.6,,inf
13.5,85,0.0,31.5,0.024632000209278936
13.5,85,0.1,31.0,0.017786175875403345
13.5,85,0.2,30.5,0.05485718455398099
13.5,85,0.30000000000000004,30.0,0.036230856000415694
13.5,85,0.4,29.5,0.027446220730722684
13.5,85,0.5,29.5,0.023304524900276284
13.5,85,0.6000000000000001,29.5,0.06529695675699347
13.5,85,0.7000000000000001,29.0,0.05165810162524765
13.5,85,0.8,29.0,0.024903285402698296
13.5,85,0.9,29.0,0.0013719017619727113
13.5,85,1.0,29.0,0.015409530307607397
13.5,85,1.1,15.0,5.4744846515015
13.5,85,1.2000000000000002,19.5,4.234981306465741
13.5,85,1.3,,inf
13.5,85,1.4000000000000001,,inf
13.5,85,1.5,,inf
13.5,85,1.6,,inf
13.5,90,0.0,31.0,0.016448318682069415
13.5,90,0.1,31.0,0.047711918030419784
13.5,90,0.2,30.0,0.0009240977236135285
13.5,90,0.30000000000000004,29.5,0.03190900724694578
13.5,90,0.4,29.5,0.03266188032586477
13.5,90,0.5,29.0,0.060750514829217075
13.5,90,0.6000000000000001,29.0,0.024167247946509953
13.5,90,0.7000000000000001,29.0,0.0067412132775107846
13.5,90,0.8,29.0,0.03349602950006014
13.5,90,0.9,29.0,0.05702741314078572
13.5,90,1.0,29.0,0.07380884521036583
13.5,90,1.1,15.0,5.449622184841835
13.5,90,1.2000000000000002,19.5,4.201932147865371
13.5,90,1.3,,inf
13.5,90,1.4000000000000001,,inf
13.5,90,1.5,,inf
13.5,90,1.6,,inf
14.0,10,0.0,35.0,0.3509727864206144
14.0,10,0.1,35.0,0.34896699344944065
14.0,10,0.2,35.0,0.02324826933435162
14.0,10,0.30000000000000004,34.0,0.02058923617233228
14.0,10,0.4,33.5,0.004914440897153243
14.0,10,0.5,33.0,0.011500775384920026
14.0,10,0.6000000000000001,32.5,0.05620183167063532
14.0,10,0.7000000000000001,32.5,0.004849232460491195
14.0,10,0.8,32.5,0.05798534739298787
14.0,10,0.9,32.0,0.029781075381292176
14.0,10,1.0,32.0,0.003574588571323263
14.0,10,1.1,31.0,4.264885529098667
14.0,10,1.2000000000000002,18.5,0.3275334201808185
14.0,10,1.3,,inf
14.0,10,1.4000000000000001,,inf
14.0,10,1.5,,inf
14.0,10,1.6,,inf
14.0,15,0.0,35.0,0.2689990294911355
14.0,15,0.1,35.0,0.2669932365199618
14.0,15,0.2,34.5,0.034689438611628515
14.0,15,0.30000000000000004,33.5,0.04747467155508011
14.0,15,0.4,33.0,0.03228121262614539
14.0,15,0.5,32.5,0.05722370787854535
14.0,15,0.6000000000000001,32.5,0.015101462831466241
14.0,15,0.7000000000000001,32.0,0.05261635205097503
14.0,15,0.8,32.0,0.003600608512127882
14.0,15,0.9,32.0,0.03953941137184694
14.0,15,1.0,32.0,0.06574589818181585
14.0,15,1.1,31.0,4.199387435192844
14.0,15,1.2000000000000002,18.5,0.2964831044646438
